VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2015-03-13 07:32:49,2015-03-13 07:39:14,6,1.22,-73.95953369140625,40.780288696289063,1,N,-73.978279113769531,40.788475036621094,2,7,0,0.5,0,0,0.3,7.8
2,2015-03-13 07:32:49,2015-03-13 07:43:23,1,1.25,-73.957443237304688,40.785858154296875,1,N,-73.966011047363281,40.789958953857422,1,8,0,0.5,1.76,0,0.3,10.56
2,2015-03-13 07:32:49,2015-03-13 07:46:36,1,2.53,-73.989974975585937,40.733482360839844,1,N,-73.986892700195313,40.761802673339844,1,11,0,0.5,1.5,0,0.3,13.3
2,2015-03-13 07:32:50,2015-03-13 07:36:45,1,1.05,-74.003913879394531,40.731792449951172,1,N,-74.009788513183594,40.720100402832031,1,5.5,0,0.5,1.26,0,0.3,7.56
2,2015-03-13 07:32:50,2015-03-13 07:41:33,1,2.60,-73.955673217773438,40.771961212158203,1,N,-73.973251342773438,40.743869781494141,1,10,0,0.5,2.16,0,0.3,12.96
2,2015-03-13 07:32:51,2015-03-13 07:39:19,1,1.28,-73.986335754394531,40.740310668945313,1,N,-73.993385314941406,40.752235412597656,2,7,0,0.5,0,0,0.3,7.8
2,2015-03-13 07:32:51,2015-03-13 07:35:28,1,.57,-73.977073669433594,40.756095886230469,1,N,-73.979736328125,40.761432647705078,1,4,0,0.5,0.96,0,0.3,5.76
2,2015-03-13 07:32:52,2015-03-13 07:41:27,1,1.80,-73.982757568359375,40.742095947265625,1,N,-74.000381469726563,40.722110748291016,1,8,0,0.5,2.2,0,0.3,11
2,2015-03-13 07:32:52,2015-03-13 07:39:09,1,1.22,-73.969314575195313,40.757755279541016,1,N,-73.955497741699219,40.764408111572266,1,6.5,0,0.5,1.5,0,0.3,8.8
2,2015-03-13 07:32:52,2015-03-13 07:36:13,2,.68,-73.978828430175781,40.753158569335938,1,N,-73.987533569335938,40.751918792724609,1,4.5,0,0.5,1.06,0,0.3,6.36
2,2015-03-13 07:32:52,2015-03-13 07:51:58,1,4.60,-73.949661254882813,40.772232055664063,1,N,-73.946823120117188,40.824966430664063,1,18,0,0.5,3,0,0.3,21.8
2,2015-03-13 07:32:52,2015-03-13 07:40:37,1,1.40,-73.987350463867188,40.739971160888672,1,N,-73.975616455078125,40.756092071533203,1,7.5,0,0.5,1.66,0,0.3,9.96
2,2015-03-13 07:32:52,2015-03-13 07:41:39,1,1.05,-73.95758056640625,40.768638610839844,1,N,-73.958076477050781,40.779621124267578,1,7.5,0,0.5,1.24,0,0.3,9.54
2,2015-03-13 07:32:53,2015-03-13 07:35:39,2,.52,-73.997543334960938,40.725883483886719,1,N,-74.005302429199219,40.728626251220703,2,4,0,0.5,0,0,0.3,4.8
1,2015-03-30 22:40:46,2015-03-30 23:04:58,1,7.10,-73.964210510253906,40.808040618896484,1,N,-73.98175048828125,40.736747741699219,1,24.5,0.5,0.5,8,0,0.3,33.8
1,2015-03-30 22:40:47,2015-03-30 22:50:56,3,1.50,-73.965797424316406,40.758308410644531,1,N,-73.981735229492188,40.767498016357422,1,8.5,0.5,0.5,2,0,0.3,11.8
1,2015-03-30 22:40:47,2015-03-30 23:15:11,1,8.20,-73.977836608886719,40.766292572021484,1,N,-73.945404052734375,40.681606292724609,1,29.5,0.5,0.5,6.16,0,0.3,36.96
1,2015-03-30 22:40:48,2015-03-30 22:44:34,1,.70,-73.979812622070313,40.754749298095703,1,N,-73.981773376464844,40.746627807617188,1,5,0.5,0.5,1,0,0.3,7.3
1,2015-03-30 22:40:48,2015-03-30 22:47:31,1,1.60,-73.981887817382812,40.757450103759766,1,N,-73.962646484375,40.765216827392578,2,7,0.5,0.5,0,0,0.3,8.3
1,2015-03-30 22:40:48,2015-03-30 23:13:24,1,7.00,-73.921318054199219,40.705669403076172,1,N,-73.993232727050781,40.746295928955078,1,26.5,0.5,0.5,6.95,0,0.3,34.75
1,2015-03-30 22:40:48,2015-03-30 22:48:28,1,1.40,-73.9852294921875,40.759937286376953,1,N,-73.978668212890625,40.745552062988281,1,7.5,0.5,0.5,1.75,0,0.3,10.55
1,2015-03-30 22:40:49,2015-03-30 22:54:02,1,2.20,-73.984489440917969,40.759365081787109,1,N,-73.958221435546875,40.761951446533203,2,10.5,0.5,0.5,0,0,0.3,11.8
1,2015-03-30 22:40:50,2015-03-30 22:48:08,2,1.40,-73.994361877441406,40.728641510009766,1,N,-73.977630615234375,40.735355377197266,2,7,0.5,0.5,0,0,0.3,8.3
